STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Papua New Guinea,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,88041.9984459877,85920.9969639778,,80929.0036559105,,8.47896728515625E8,8.50575622558594E8,9.46012573242188E8,1.02466577148438E9,1.04492150878906E9,1.24481408691406E9,1.11851550292969E9,1.33622973632813E9,9.97169494628906E8,1.12900354003906E9,1.26016296386719E9,9.23774108886719E8,9.95034729003906E8,1.02653063964844E9,9.18113525390625E8,9.22682800292969E8,8.53417053222656E8,8.35281433105469E8,9.16916381835938E8,8.61990539550781E8,8.06189086914063E8,7.71989196777344E8,7.93972412109375E8,7.60802490234375E8,6.43357421875E8,6.97653503417969E8,6.35241394042969E8,7.49535888671875E8,5.79783569335938E8,5.72462646484375E8,6.10225830078125E8,5.79291381835938E8,5.77402282714844E8,7.10086669921875E8,4.05761474609375E8,5.44774597167969E8,4.65898468017578E8,4.61403106689453E8,4.2248397827148396E8,4.2296273803710896E8,3.9634213256835896E8,3.93698760986328E8,4.0498941040039104E8,3.90764190673828E8,4.94098663330078E8,5.12966064453125E8,5.411708984375E8,6.09430908203125E8,6.23694946289063E8,5.72323425292969E8,6.89380676269531E8,6.06509338378906E8,5.84484558105469E8,8.55938659667969E8,7.22184387207031E8,1.13189733886719E9,1.12180737304688E9,6.68687316894531E8,6.91091125488281E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.05764093399048E7,1.01002912521362E7,6.2867805480957E7,5.6796459197997995E7,2.1358505249023402E8,1.07139495849609E8,2.64106231689453E8,5.59559204101563E8,2.85176330566406E8,1.7381210327148402E8,1.02377815246582E8,1.5417338562011698E8,1.36610809326172E8,2.3500057983398402E8,2.648818359375E8,3.4525500488281304E8,2.54150177001953E8,3.8994180297851604E8,5.68950317382813E8,7.72007385253906E8,7.92015625E8,6.01543273925781E8,8.44928283691406E8,5.83058654785156E8,6.84931396484375E8,8.8336376953125E8,1.00741827392578E9,8.27795288085938E8,8.16154663085938E8,6.38309997558594E8,7.54414672851563E8,1.30745837402344E9,1.48527880859375E9,1.31829663085938E9,1.02012799072266E9,2.61505224609375E9,8.30138000488281E8,9.01771606445313E8,5.25356872558594E8,9.14878295898438E8,1.27525012207031E9,9.16213134765625E8,1.25679711914063E9,1.0687685546875E9,1.38776965332031E9,1.38622412109375E9,1.80502575683594E9,1.120681640625E9,1.19703308105469E9,1.41357299804688E9,9.93232666015625E8,1.10117785644531E9,1.04784594726563E9,1.21267114257813E9,1.06535754394531E9,9.29647705078125E8,1.13743908691406E9,1.21503381347656E9,1.12820324707031E9,1.06319177246094E9,1.12308422851563E9,1.13331970214844E9,1.9081318359375E9,1.42193200683594E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Western & Central Africa,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,3.5272299699783344E9,3.586759977340699E9,3.264539976119994E9,3.718509974993767E9,4.957700077056886E9,5.234569924831392E9,4.948710011005402E9,4.986049953937532E9,6.004990045428279E9,6.177050024986268E9,6.090829982757569E9,6.484409975051884E9,6.605799900054936E9,6.354810039520266E9,7.58784996414185E9,7.673069957733152E9,8.398749969482423E9,7.728979911804206E9,8.412119956970216E9,9.951039962768555E9,9.561569992065437E9,9.516330108642588E9,8.986280006408691E9,8.867279914855957E9,1.0274689891815191E10,8.316189998626711E9,8.3693100280761795E9,7.236790019989016E9,7.802730003356934E9,6.607859992980959E9,6.047509984970096E9,7.298939980506899E9,9.231720064163208E9,8.266409976959235E9,9.426360057830818E9,1.5763329902648924E10,2.163986002922059E10,1.2665900077819826E10,1.1995780109405525E10,1.4003859899520884E10,1.5184800048828136E10,1.3348189966201784E10,1.5041050021171577E10,1.3479869922161104E10,1.3955869933485998E10,1.5468500004768375E10,1.4690269835948956E10,1.6599879765033749E10,1.6573919943332672E10,1.8802380081176777E10,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,South Africa,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5937295532226604E8,4.84457489013672E8,5.94381713867188E8,5.38859924316406E8,7.66720336914063E8,8.00206909179688E8,8.57094604492188E8,8.3262744140625E8,7.45230529785156E8,8.40778503417969E8,8.97197265625E8,8.0391455078125E8,8.531044921875E8,8.84427185058594E8,9.31496276855469E8,1.26704626464844E9,1.30434619140625E9,1.24306506347656E9,1.57034057617188E9,1.25525732421875E9,1.42923327636719E9,1.22340576171875E9,1.70307165527344E9,1.42926867675781E9,1.20890246582031E9,1.06620935058594E9,1.10333862304688E9,1.36121044921875E9,1.11903076171875E9,1.07900842285156E9,1.50694641113281E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Lower middle income,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.78136701265574E10,1.9299289923586E10,1.9344169950664E10,2.12329402984604E10,2.35667004500479E10,2.43974400984049E10,2.378977966851E10,2.5436760205820198E10,2.2042380047377197E10,2.09817399680577E10,2.28261399049163E10,2.3901689590364697E10,2.1303829901278E10,2.5082010157585102E10,3.17888797157183E10,3.72716795583963E10,3.4321359402179703E10,3.15777506321669E10,3.2993180017270096E10,2.89069000954628E10,3.3993500156045E10,3.28353300257921E10,3.22352202003598E10,2.99127097549438E10,3.08955994529724E10,3.15096297941208E10,3.06555000401735E10,2.87328203611374E10,2.98141101320069E10,3.1779289755821198E10,3.9905170013576775E10,4.000635957366227E10,3.639163026316466E10,3.0523219985187023E10,3.4206899986356533E10,2.6949750018615314E10,2.792624975883219E10,2.591283991187812E10,2.8993329986333862E10,2.8003059644699135E10,2.7227700218200645E10,3.2635120044708263E10,3.179847004318236E10,2.9528469964981083E10,2.9977560058593716E10,3.83572298469543E10,4.38179800186157E10,3.44146500759125E10,3.4980140001297E10,4.0938310092926E10,4.28137201137543E10,3.9982849822998E10,4.27359597511292E10,5.16353199462891E10,4.7473969909668E10,4.97915497245789E10,4.76322203941345E10,4.94894697875977E10,4.5923350189209E10,4.77746701316834E10,6.01896801338196E10,5.80813004608154E10,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSS,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa (IDA & IBRD),Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,6.945600044786931E9,7.195349990338088E9,7.157759955078368E9,7.632759958781306E9,1.0442180001735685E10,1.2191800023317335E10,1.1116660057067873E10,1.2012749947071077E10,1.4041319939851767E10,1.5962770043849949E10,1.6950169967651375E10,1.7782259970664986E10,1.8927199902534496E10,1.856131988742762E10,2.0060330039024364E10,2.2119940068244946E10,2.19171700501442E10,2.159521007537842E10,2.2928019891738895E10,2.446064989471435E10,2.541222014904024E10,2.442915006256104E10,2.488736015594006E10,2.3940969886779793E10,2.4802789947509785E10,2.193678012180328E10,1.898042002105713E10,1.8509149978637703E10,1.8728800010681164E10,1.7223079900741585E10,1.802429011726381E10,2.0413549923896786E10,2.6182809930801395E10,2.9664600131034866E10,2.8494859994888325E10,3.4708749685287506E10,4.250769989013675E10,3.370577954244615E10,3.5456430043220535E10,3.991914007377625E10,4.0765549884796165E10,4.106357016181947E10,4.106906016254428E10,4.2121849807739265E10,3.920140975028278E10,4.262005995273594E10,4.1675670135974884E10,4.610120985698703E10,4.495996034240725E10,4.775943999481205E10,5.973474973583226E10,5.107170052223283E10,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CPV,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Cabo Verde,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,3.59133415222168E7,,,,,2.80438213348389E7,7958601.95159912,,51546.99832201,,,,,,3.46723823547363E7,9.51091156005859E7,9.09435043334961E7,1.09779106140137E8,8.52430267333984E7,1.5163970947265598E8,1.32020629882813E8,1.406826171875E8,1.5902734375E8,1.8537370300293E8,1.89543212890625E8,2.4606625366210902E8,1.6650527954101598E8,1.4722346496582E8,1.65989974975586E8,1.8199327087402302E8,1.69206466674805E8,1.7300921630859402E8,1.8077627563476598E8,1.8750761413574198E8,1.6123057556152302E8,1.6777188110351598E8,1.77424789428711E8,2.08253204345703E8,2.1597718811035198E8,1.62266098022461E8,1.3930633544921902E8,1.5207876586914098E8,2.04243286132813E8,1.87758758544922E8,2.0889518737793E8,1.70590835571289E8,1.8304380798339802E8,2.32318725585938E8,2.1001214599609402E8,3.30241180419922E8,2.4786068725585902E8,2.65208435058594E8,2.5321054077148402E8,2.39207015991211E8,1.78773162841797E8,1.34852508544922E8,1.40501983642578E8,8.92038269042969E7,1.6914752197265598E8,1.71668930053711E8,1.48501449584961E8,8.81802597045898E7,1.0170835113525401E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,105232.000350952,,,,,,,,,,,34425.001591444,,1.62004776000977E7,3.50555229187012E7,3.19748687744141E7,4.02528266906738E7,1.09049957275391E8,2.0150933837890598E8,2.9264590454101604E8,2.0936920166015598E8,2.3611869812011698E8,2.06855987548828E8,2.4618417358398402E8,2.60896423339844E8,2.5599250793457E8,2.8392391967773396E8,2.81735809326172E8,2.61103332519531E8,1.9367900085449198E8,2.24585205078125E8,2.13808319091797E8,2.31478591918945E8,1.4825297546386698E8,1.91639923095703E8,2.57376800537109E8,2.3232133483886698E8,3.62687744140625E8,2.9536660766601604E8,3.09693817138672E8,3.06207550048828E8,3.1080111694335896E8,2.6868762207031304E8,1.7528231811523402E8,2.08306396484375E8,2.23181182861328E8,1.8301454162597698E8,1.66552169799805E8,2.0462811279296902E8,1.94328201293945E8,3.44270721435547E8,2.71632598876953E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ukraine,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57790008544922E8,5.81340026855469E8,7.9102001953125E8,4.96730010986328E8,4.43679992675781E8,4.55779998779297E8,6.09059997558594E8,4.32320007324219E8,7.39969970703125E8,9.15869995117188E8,8.93369995117188E8,8.375E8,7.49119995117188E8,4.7182998657226604E8,4.92820007324219E8,5.31132507324219E8,6.11767150878906E8,4.85059997558594E8,6.57703369140625E8,7.02492065429688E8,7.24088562011719E8,7.65148864746094E8,8.42800598144531E8,8.36617370605469E8,1.442353515625E9,1.73381921386719E9,1.69115075683594E9,1.37757885742188E9,1.35725561523438E9,1.272021484375E9,2.55051733398438E9,2.29600561523438E9,3.02613203125E10,3.89352109375E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Guyana,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.67209701538086E7,9.9985466003418E7,8.47079772949219E7,6.0601531982421905E7,4.72488441467285E7,5.86874198913574E7,7.34659576416016E7,8.56875305175781E7,1.16431480407715E8,1.30903503417969E8,1.19937019348145E8,1.03770751953125E8,7.34213943481445E7,4.07575531005859E7,5.46953544616699E7,4.3478954315185495E7,8.60851593017578E7,4.24793930053711E7,9.32855529785156E7,8.76403427124023E7,7.20857238769531E7,1.38018142700195E8,6.95626754760742E7,4.25164451599121E7,2.63142185211182E7,2.7263757705688503E7,5.43794784545898E7,5.11697158813477E7,4.4284351348877005E7,7.43913040161133E7,2.59206817626953E8,1.9716659545898402E8,1.0674863433837901E8,1.4125767517089802E8,1.0426944732666E8,9.60549163818359E7,1.2240628051757799E8,3.3696203613281304E8,1.1186342620849599E8,8.66660079956055E7,9.9935661315918E7,1.01575325012207E8,7.35371856689453E7,8.25859069824219E7,1.26631927490234E8,1.28366836547852E8,1.5792832946777302E8,9.03392333984375E7,1.29690093994141E8,1.23693862915039E8,1.0884193420410201E8,1.03567367553711E8,1.2166325378418E8,1.06591911315918E8,1.4942256164550802E8,3.68867645263672E7,8.27633514404297E7,5.84865074157715E7,1.1352560424804701E8,1.2488619995117201E8,5.54246025085449E7,1.4223614501953098E8,2.0870274353027302E8,1.39789916992188E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Lesotho,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.779931640625E7,4.5847198486328095E7,6.28686752319336E7,5.89219589233398E7,5.76275787353516E7,9.00543060302734E7,1.11871864318848E8,1.19506889343262E8,1.2226332092285201E8,1.109697265625E8,6.6466400146484405E7,1.1390633392334E8,8.79077987670898E7,7.76370620727539E7,1.01915710449219E8,1.22757133483887E8,1.1279576110839799E8,1.36493774414063E8,1.67610092163086E8,1.89987274169922E8,2.4368321228027302E8,2.8153271484375E8,2.5605712890625E8,2.9515979003906304E8,2.8009732055664104E8,2.5796337890625E8,1.9924813842773402E8,2.1050106811523402E8,2.10010467529297E8,2.5330047607421902E8,2.28604461669922E8,1.9668363952636698E8,2.1691595458984402E8,2.2600080871582E8,1.78187423706055E8,1.5861979675293E8,1.40752960205078E8,1.3487655639648402E8,9.23437576293945E7,4.83859481811523E7,6.42158203125E7,9.05184783935547E7,1.21032409667969E8,1.0744233703613299E8,1.19270767211914E8,8.08865585327148E7,8.24389495849609E7,1.45932144165039E8,1.4972900390625E8,1.3678788757324198E8,2.47978057861328E8,2.8421154785156304E8,3.2261975097656304E8,3.73305358886719E8,1.19180778503418E8,1.02466300964355E8,1.3446351623535198E8,1.7156874084472698E8,1.7582466125488302E8,1.5934918212890598E8,1.9084609985351598E8,1.9042416381835902E8,1.6044903564453098E8,1.72315887451172E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KNA,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,St. Kitts and Nevis,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,50232.0006489754,2.0760292053222697E7,7476059.91363525,1.2281129837036101E7,8776708.60290527,7530199.05090332,5435640.81192017,1.5877887725830099E7,9800968.17016602,8350165.367126459,7803012.84790039,1.0087574005127E7,1.2265012741088899E7,1.32750310897827E7,1.55314874649048E7,2.76922264099121E7,2.6666740417480502E7,1.41822862625122E7,1.17743625640869E7,1.19299325942993E7,1.63324584960938E7,9353644.37103271,4818743.22891235,9066283.22601318,1.0490195274353001E7,9735549.92675781,6725294.11315918,6085776.80587769,1.58401947021484E7,3.92603759765625E7,3531.00011125207,-482991.993427277,2896424.05509949,4581367.96951294,3402185.91690063,4.5119312286377005E7,3259032.0110321,1.25764036178589E7,1.50517950057983E7,2.26913414001465E7,3.08569087982178E7,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bosnia and Herzegovina,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17598.9996641874,16047.999262809799,15398.0003669858,2.09372043609619E7,1.07128532409668E8,6.50270385742188E8,1.33176062011719E9,1.24759606933594E9,1.36174963378906E9,1.43711975097656E9,2.02070324707031E9,1.28498596191406E9,1.11877746582031E9,9.09625427246094E8,7.41989501953125E8,8.73497192382813E8,6.65377807617188E8,6.39717590332031E8,6.52705932617188E8,4.68444610595703E8,4.3773495483398396E8,4.3540536499023396E8,6.28529174804688E8,5.98032104492188E8,5.28219543457031E8,6.3391845703125E8,4.1114266967773396E8,5.1619189453125E8,5.0403677368164104E8,3.8451184082031304E8,5.1835009765625E8,4.79714660644531E8,5.84441955566406E8,3.0819027709960896E8,3.0768789672851604E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5798599443435674E9,6.608700047016145E9,3.529899976501243E9,2.606540023803714E9,4.153730079650878E9,5.396620208740234E9,3.106539985656742E9,2.8933500099182115E9,3.8846799926757846E9,4.613400009155278E9,5.463599945068365E9,5.646260032653814E9,3.927509925842285E9,4.657299987792973E9,5.292270095825201E9,1.3960000610351598E8,2.17330001831055E8,1.63919998168945E8,2.2210000610351598E8,1.5880999755859402E8,1.27629997253418E8,250000.0,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Low income,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.39523997217417E9,2.8270800113678E9,3.54582995957136E9,3.32433999013901E9,4.2761600246429396E9,4.71065993309021E9,4.92668002510071E9,4.35148004245758E9,4.1446299643069496E9,3.74916002056003E9,3.79331004261971E9,4.2436899545788803E9,4.803900009036059E9,6.72161989931017E9,1.0471909984111801E10,1.146284009552E10,1.07948500653505E10,1.20022999138832E10,1.2217430094957401E10,1.57873102265596E10,1.59029200515747E10,1.5822209821701E10,1.5581569830894499E10,1.45113000326157E10,1.48302700562477E10,1.72451099382006E10,1.5877000167846699E10,1.5621550051927599E10,1.4831839887619E10,1.4648400011062601E10,1.6629580101966902E10,1.59772000379562E10,1.51428901515007E10,1.47219599227905E10,1.47513699326515E10,1.34919001407623E10,1.0664000095367401E10,1.12947500419617E10,1.0704000003814701E10,1.04587299804688E10,1.0993850074768099E10,1.35628599662781E10,1.82020100250244E10,2.2601850250244102E10,2.05524799575806E10,2.18675697402954E10,2.3581939823150597E10,2.55008196258545E10,2.7658719947814903E10,3.01372001113892E10,3.13266197738647E10,3.24305003662109E10,3.13998004379272E10,3.3080769966125504E10,3.31585900650024E10,3.66730600509644E10,4.09392002792358E10,4.5201579612731895E10,4.96768602600098E10,4.79039997711182E10,5.47156897735596E10,4.89613305702209E10,,
